Id,Predicted
2905,360.2|334.3
2906,250.4|307.3
2907,380.3|218.8
2908,425.2|343.1
2909,339.8|340.5
2910,557.6|562.4
2911,531.1|364.4
2912,575.2|513.6
2913,263.5|417.2
2914,514.7|500.9
2915,386.1|355.1
2916,572.2|413.6
2917,240.8|415.2
2918,467.3|543.2
2919,539.0|460.6
2920,355.5|470.5
2921,378.0|498.4
2922,453.3|588.5
2923,294.4|382.0
2924,573.0|404.4
2925,567.6|524.2
2926,226.1|419.7
2927,558.5|580.1
2928,271.0|539.1
2929,281.4|329.7
2930,571.0|509.2
2931,244.5|361.7
2932,355.7|540.5
2933,227.2|317.2
2934,231.4|461.3
2935,252.2|375.5
2936,370.5|365.7
2937,355.2|335.2
2938,361.5|386.0
2939,581.4|484.2
2940,580.9|246.7
2941,423.0|367.5
2942,280.1|439.9
2943,257.1|260.2
2944,477.5|428.7
2945,413.3|377.6
2946,227.2|448.9
2947,469.7|486.8
2948,538.7|281.9
2949,473.9|480.9
2950,385.5|266.4
2951,542.4|413.0
2952,482.5|360.7
2953,360.3|380.0
2954,471.3|292.5
2955,347.6|428.1
2956,405.9|282.6
2957,457.5|439.8
2958,356.8|325.9
2959,346.9|332.2
2960,391.8|264.0
2961,355.4|328.0
2962,420.2|502.6
2963,467.4|404.5
2964,547.0|584.3
2965,339.0|335.3
2966,387.5|596.1
2967,541.4|457.0
2968,586.6|502.9
2969,388.9|344.3
2970,464.6|370.7
2971,372.5|359.6
2972,240.2|425.9
2973,368.5|262.2
2974,430.0|537.4
2975,210.9|492.7
2976,214.4|205.0
2977,294.9|437.1
2978,268.9|297.4
2979,591.6|402.5
2980,523.7|536.9
2981,388.1|276.1
2982,432.5|451.7
2983,459.2|418.9
2984,411.3|367.9
2985,541.4|547.2
2986,410.7|361.3
2987,230.7|415.8
2988,363.8|432.4
2989,360.8|591.5
2990,209.1|226.8
2991,350.3|324.7
2992,462.4|435.7
2993,505.0|479.9
2994,382.4|493.1
2995,589.5|310.5
2996,582.5|401.6
2997,445.2|367.6
2998,216.3|348.4
2999,279.8|284.0
3000,284.5|459.1
3001,400.1|320.7
3002,256.2|589.3
3003,566.8|417.6
3004,363.9|330.7
3005,210.6|505.3
3006,290.6|497.1
3007,350.3|328.2
3008,251.2|210.9
3009,364.5|435.1
3010,240.7|424.8
3011,445.3|430.6
3012,591.5|583.0
3013,361.5|254.3
3014,531.2|489.8
3015,551.1|209.9
3016,208.7|257.3
3017,550.5|438.1
3018,248.8|466.5
3019,351.2|570.5
3020,254.5|255.6
3021,425.1|488.2
3022,448.8|266.8
3023,464.1|548.5
3024,475.1|340.9
3025,218.3|410.1
3026,204.3|328.4
3027,476.2|460.6
3028,549.7|525.4
3029,211.4|240.7
3030,595.1|581.3
3031,272.6|580.0
3032,529.5|550.2
3033,375.1|220.2
3034,212.7|207.5
3035,431.0|212.3
3036,454.0|543.7
3037,445.6|233.5
3038,378.3|390.8
3039,347.6|356.6
3040,352.5|285.5
3041,408.7|273.2
3042,282.9|301.4
3043,290.1|448.0
3044,529.3|354.8
3045,450.5|379.3
3046,575.5|228.0
3047,516.7|539.6
3048,296.0|344.2
3049,354.4|208.9
3050,386.3|366.5
3051,547.5|439.2
3052,221.0|317.7
3053,256.8|224.3
3054,586.2|506.3
3055,374.5|563.9
3056,259.7|377.5
3057,242.4|219.1
3058,212.0|411.9
3059,344.3|321.5
3060,464.1|555.6
3061,221.9|559.9
3062,251.7|577.4
3063,465.3|546.3
3064,238.7|400.8
3065,517.6|584.5
3066,242.5|267.8
3067,324.9|211.0
3068,368.8|279.7
3069,226.8|502.9
3070,295.3|377.3
3071,547.3|530.5
3072,238.3|579.2
3073,382.2|275.7
3074,457.4|210.9
3075,445.6|399.7
3076,288.0|453.2
3077,250.1|295.4
3078,389.6|500.0
3079,595.1|251.0
3080,470.1|409.3
3081,207.0|236.2
3082,467.9|504.2
3083,596.2|376.5
3084,467.7|212.8
3085,206.0|341.1
3086,323.3|360.3
3087,410.6|323.8
3088,336.5|378.4
3089,432.3|323.6
3090,592.6|423.8
3091,227.5|338.8
3092,549.9|315.9
3093,213.8|410.8
3094,452.1|563.3
3095,207.7|530.7
3096,206.9|537.0
3097,282.2|507.7
3098,352.4|494.7
3099,212.1|465.8
3100,288.9|288.7
3101,323.8|407.1
3102,370.0|364.0
3103,540.1|236.0
3104,340.1|368.9
3105,256.8|443.0
3106,347.1|326.7
3107,351.3|330.9
3108,365.5|287.5
3109,223.2|311.8
3110,527.4|459.7
3111,546.4|299.1
3112,415.1|251.3
3113,525.8|528.4
3114,589.8|217.6
3115,547.5|561.2
3116,259.1|545.6
3117,413.5|514.9
3118,354.2|363.7
3119,550.8|355.5
3120,205.2|541.4
3121,392.3|373.7
3122,548.4|297.4
3123,410.7|292.1
3124,240.6|247.6
3125,564.0|397.7
3126,252.0|410.7
3127,219.4|345.0
3128,234.3|484.3
3129,516.2|457.3
3130,382.8|588.0
3131,400.6|552.0
3132,461.6|500.1
3133,555.2|532.8
3134,531.4|546.2
3135,535.4|434.6
3136,422.3|237.3
3137,218.7|254.6
3138,413.6|350.7
3139,290.4|563.5
3140,380.7|295.6
3141,224.4|447.0
3142,314.8|359.8
3143,261.8|213.8
3144,468.8|487.9
3145,387.0|363.2
3146,428.5|208.7
3147,525.3|346.0
3148,359.2|346.5
3149,206.4|328.5
3150,265.5|515.7
3151,590.5|486.5
3152,356.3|446.8
3153,567.9|413.9
3154,205.3|539.3
3155,399.1|209.1
3156,434.6|409.9
3157,566.2|425.6
3158,287.7|389.5
3159,279.0|248.4
3160,380.2|550.5
3161,563.6|567.7
3162,525.1|578.9
3163,563.2|368.8
3164,261.2|256.7
3165,468.2|425.4
3166,477.6|221.1
3167,484.4|504.7
3168,385.5|402.1
3169,461.0|299.0
3170,381.6|265.6
3171,578.2|261.8
3172,272.8|566.8
3173,428.4|264.8
3174,517.0|450.9
3175,590.2|433.9
3176,409.0|553.5
3177,205.6|585.0
3178,592.3|352.6
3179,293.4|384.7
3180,528.3|535.7
3181,598.3|239.2
3182,357.2|255.6
3183,424.4|369.8
3184,261.2|548.4
3185,391.0|482.1
3186,563.2|457.4
3187,219.3|255.8
3188,349.0|318.9
3189,432.3|573.3
3190,363.0|241.1
3191,354.6|216.1
3192,571.4|236.4
3193,517.3|457.9
3194,225.7|514.6
3195,397.8|312.2
3196,380.5|372.2
3197,446.6|505.7
3198,373.3|554.3
3199,253.0|581.3
3200,268.1|372.9
3201,594.1|538.8
3202,362.7|590.4
3203,579.7|264.9
3204,568.2|409.9
3205,350.8|380.3
3206,296.6|335.9
3207,256.7|582.3
3208,395.9|482.8
3209,593.3|235.3
3210,273.7|453.6
3211,348.3|225.6
3212,345.2|510.9
3213,538.9|277.3
3214,359.3|324.7
3215,527.9|581.8
3216,418.9|364.3
3217,280.3|542.7
3218,282.6|242.7
3219,206.4|461.2
3220,467.5|467.7
3221,280.0|245.2
3222,510.1|502.8
3223,255.3|262.5
3224,259.2|219.2
3225,291.1|380.7
3226,263.8|223.7
3227,536.6|536.9
3228,396.6|560.5
3229,432.2|559.2
3230,215.0|412.6
3231,303.7|382.2
3232,440.6|390.1
3233,578.9|436.5
3234,433.1|581.8
3235,472.6|431.4
3236,574.5|564.7
3237,595.6|390.8
3238,436.4|453.5
3239,395.5|505.7
3240,340.8|210.6
3241,224.6|455.7
3242,354.5|287.8
3243,232.2|392.1
3244,441.0|226.4
3245,266.6|297.1
3246,353.3|450.0
3247,365.0|381.1
3248,571.9|222.4
3249,555.2|241.0
3250,277.2|284.5
3251,330.1|419.2
3252,400.7|346.2
3253,581.0|493.1
3254,474.2|361.2
3255,495.0|287.9
3256,437.8|397.6
3257,413.8|466.9
3258,546.0|281.2
3259,256.2|359.4
3260,375.9|213.6
3261,210.0|578.8
3262,482.3|330.8
3263,546.0|397.4
3264,394.7|579.8
3265,577.7|394.7
3266,352.1|334.0
3267,410.6|388.0
3268,300.3|376.2
3269,275.4|396.3
3270,234.4|534.5
3271,349.0|407.4
3272,477.5|309.2
3273,490.6|286.9
3274,252.7|251.2
3275,375.6|520.7
3276,417.4|588.1
3277,459.7|368.6
3278,339.3|524.6
3279,457.8|463.3
3280,337.1|329.2
3281,348.6|427.1
3282,355.7|383.1
3283,357.0|542.5
3284,592.2|433.5
3285,424.9|342.9
3286,205.7|498.3
3287,408.1|211.0
3288,339.5|417.5
3289,247.9|506.4
3290,260.2|519.0
3291,216.3|574.3
3292,346.1|245.2
3293,462.4|581.0
3294,461.5|539.5
3295,539.1|261.3
3296,421.3|412.4
3297,232.4|560.3
3298,591.8|267.6
3299,411.8|475.7
3300,257.1|209.8
3301,437.0|488.0
3302,467.1|209.0
3303,455.0|463.7
3304,383.2|475.8
3305,564.9|400.0
3306,479.1|479.4
3307,476.5|514.1
3308,433.1|506.0
3309,250.5|283.1
3310,465.5|462.0
3311,338.3|209.2
3312,332.4|325.8
3313,207.3|284.4
3314,406.7|208.0
3315,248.4|560.0
3316,436.7|331.7
3317,280.4|359.1
3318,291.5|427.7
3319,365.8|452.9
3320,298.1|315.7
3321,449.1|489.7
3322,537.1|281.4
3323,209.1|527.5
3324,332.8|326.9
3325,357.8|329.0
3326,527.5|514.5
3327,537.7|462.5
3328,464.6|575.7
3329,226.8|582.3
3330,248.6|474.9
3331,377.1|213.3
3332,436.5|303.0
3333,419.3|322.5
3334,351.9|297.7
3335,573.2|404.5
3336,528.0|524.8
3337,546.2|274.0
3338,249.2|305.3
3339,249.3|553.9
3340,343.1|233.4
3341,375.4|474.6
3342,292.4|563.0
3343,446.9|323.2
3344,426.8|453.5
3345,251.1|213.6
3346,209.5|503.5
3347,266.8|570.2
3348,557.8|288.9
3349,406.7|293.7
3350,352.6|561.2
3351,434.7|534.7
3352,536.0|433.8
3353,529.2|546.7
3354,548.1|227.1
3355,428.0|479.5
3356,572.3|366.4
3357,287.5|280.9
3358,338.2|227.4
3359,449.7|529.3
3360,350.9|348.2
3361,383.5|351.5
3362,439.0|276.9
3363,280.2|236.6
3364,290.4|488.5
3365,431.8|374.4
3366,218.6|580.4
3367,392.6|330.4
3368,575.6|339.8
3369,587.2|476.0
3370,319.8|412.6
3371,571.9|516.5
3372,438.3|357.3
3373,229.4|594.4
3374,357.9|389.6
3375,434.2|211.5
3376,432.3|530.2
3377,526.2|534.8
3378,587.7|376.0
3379,443.4|477.9
3380,449.8|393.5
3381,569.7|236.8
3382,392.2|318.7
3383,355.3|230.5
3384,351.9|450.3
3385,374.3|485.5
3386,445.7|243.5
3387,270.2|561.5
3388,463.9|293.5
3389,285.7|336.7
3390,350.8|422.7
3391,584.1|356.7
3392,272.3|582.8
3393,416.3|309.9
3394,533.1|332.3
3395,366.5|279.9
3396,403.1|218.6
3397,571.5|454.4
3398,573.9|417.8
3399,232.0|317.3
3400,342.8|557.0
3401,548.5|596.1
3402,471.4|533.1
3403,559.4|495.7
3404,217.6|462.7
3405,397.9|447.7
3406,296.5|325.2
3407,411.2|505.1
3408,535.8|297.2
3409,556.0|493.1
3410,207.2|583.5
3411,383.3|472.5
3412,377.4|564.1
3413,580.6|375.4
3414,446.3|314.0
3415,347.8|209.4
3416,580.4|553.6
3417,274.0|582.1
3418,423.9|567.2
3419,523.7|521.9
3420,357.8|328.0
3421,365.5|436.6
3422,596.0|414.2
3423,362.0|363.9
3424,220.1|465.9
3425,385.8|362.4
3426,569.7|427.2
3427,374.3|594.1
3428,577.0|354.5
3429,331.7|421.5
3430,437.3|451.9
3431,218.4|335.2
3432,283.8|445.8
3433,319.4|411.3
3434,573.4|253.9
3435,220.5|305.7
3436,471.3|540.7
3437,213.6|486.9
3438,417.0|373.3
3439,458.9|463.9
3440,347.2|409.5
3441,465.4|561.8
3442,471.3|310.1
3443,576.7|308.1
3444,218.3|244.4
3445,462.8|267.8
3446,278.9|463.8
3447,351.4|556.5
3448,248.4|374.0
3449,373.2|484.6
3450,270.3|566.7
3451,582.9|511.8
3452,580.8|218.8
3453,271.8|483.5
3454,207.0|593.4
3455,436.1|331.3
3456,216.3|309.4
3457,583.2|388.8
3458,334.6|224.3
3459,490.7|470.0
3460,547.4|376.6
3461,544.1|253.9
3462,560.1|244.3
3463,547.8|548.4
3464,543.2|264.6
3465,481.4|484.9
3466,406.3|335.1
3467,216.8|448.7
3468,350.6|296.1
3469,556.4|575.4
3470,215.8|495.9
3471,540.8|282.2
3472,372.3|441.1
3473,480.5|503.6
3474,227.7|403.9
3475,520.7|520.8
3476,406.9|225.8
3477,481.0|336.5
3478,593.4|212.3
3479,527.8|502.7
3480,412.7|319.4
3481,438.2|299.0
3482,585.9|504.7
3483,226.8|441.9
3484,275.2|292.0
3485,558.1|247.9
3486,472.4|498.1
3487,455.9|587.3
3488,594.1|571.9
3489,413.5|402.1
3490,447.1|527.9
3491,224.3|308.6
3492,530.0|501.6
3493,378.9|224.4
3494,243.8|435.2
3495,382.6|359.1
3496,256.1|282.0
3497,459.2|573.8
3498,479.5|478.3
3499,303.0|379.1
3500,365.2|229.3
3501,299.2|426.3
3502,397.9|209.2
3503,296.8|420.3
3504,233.6|500.9
3505,379.0|519.3
3506,475.0|308.6
3507,410.1|370.5
3508,533.0|432.0
3509,468.1|226.8
3510,526.6|491.7
3511,423.8|317.9
3512,562.3|467.7
3513,478.3|275.3
3514,578.8|276.0
3515,548.9|235.8
3516,538.3|338.8
3517,334.4|550.9
3518,203.1|580.2
3519,220.5|398.3
3520,234.4|520.8
3521,355.0|553.8
3522,244.3|465.8
3523,390.4|263.2
3524,287.6|364.0
3525,260.0|373.4
3526,257.6|268.6
3527,411.5|356.1
3528,269.7|280.3
3529,236.2|544.3
3530,530.0|578.1
3531,402.5|508.4
3532,253.2|233.4
3533,581.2|305.9
3534,515.1|456.9
3535,578.6|284.2
3536,554.5|213.8
3537,507.9|473.7
3538,412.4|476.4
3539,252.5|217.0
3540,543.2|271.6
3541,206.6|398.9
3542,282.6|243.9
3543,337.4|208.3
3544,280.8|282.6
3545,243.4|489.8
3546,482.5|487.8
3547,573.3|440.5
3548,570.3|494.2
3549,305.3|449.2
3550,446.5|475.6
3551,354.8|484.2
3552,476.0|338.4
3553,513.2|450.2
3554,452.9|397.3
3555,542.0|520.5
3556,276.9|537.8
3557,369.5|287.3
3558,447.6|324.2
3559,456.3|508.4
3560,466.3|255.8
3561,434.7|326.6
3562,561.8|471.8
3563,277.7|379.1
3564,358.8|508.3
3565,278.6|442.0
3566,418.3|557.7
3567,285.2|531.6
3568,460.8|461.3
3569,245.9|500.7
3570,560.6|236.3
3571,212.3|336.2
3572,406.0|384.6
3573,464.8|472.1
3574,437.9|243.1
3575,365.4|356.8
3576,221.5|312.3
3577,473.0|232.2
3578,348.7|243.7
3579,266.1|212.2
3580,367.8|276.5
3581,221.6|557.1
3582,476.6|250.2
3583,265.1|211.4
3584,341.1|549.9
3585,289.0|556.3
3586,455.6|481.6
3587,577.6|303.2
3588,584.4|474.8
3589,547.6|318.4
3590,464.8|473.3
3591,222.2|439.9
3592,406.0|216.6
3593,528.9|543.2
3594,209.7|393.1
3595,364.5|355.1
3596,394.1|365.3
3597,459.9|450.0
3598,379.7|555.9
3599,421.5|482.2
3600,464.4|287.5
3601,576.2|499.8
3602,236.0|508.6
3603,456.3|334.5
3604,337.0|381.4
3605,386.9|315.5
3606,574.3|462.5
3607,301.1|560.3
3608,228.1|278.3
3609,525.3|445.3
3610,573.8|559.2
3611,255.4|557.5
3612,267.3|565.5
3613,382.4|291.0
3614,439.5|578.5
3615,444.7|557.1
3616,594.0|308.9
3617,241.0|394.5
3618,467.6|337.1
3619,593.1|335.3
3620,341.2|395.3
3621,407.3|212.0
3622,570.4|526.7
3623,569.3|468.5
3624,577.4|559.8
3625,289.1|340.2
3626,471.6|382.1
3627,298.2|553.8
3628,238.9|272.3
3629,328.6|551.4
3630,535.7|425.3
3631,472.7|364.4
3632,574.3|356.6
3633,556.9|550.6
3634,391.5|253.8
3635,594.8|412.5
3636,458.9|351.1
3637,224.8|291.9
3638,470.4|465.8
3639,594.1|479.2
3640,288.8|576.5
3641,288.3|530.2
3642,356.4|216.0
3643,292.2|496.2
3644,399.8|545.6
3645,233.4|425.8
3646,497.3|284.0
3647,429.0|274.8
3648,275.1|543.4
3649,463.5|301.4
3650,381.7|357.9
3651,245.4|486.1
3652,258.9|282.6
3653,262.0|342.5
3654,362.3|296.1
3655,252.8|535.6
3656,442.5|228.0
3657,292.5|451.4
3658,213.9|289.7
3659,568.9|302.4
3660,318.9|360.4
3661,224.7|275.7
3662,373.5|360.8
3663,468.0|346.3
3664,591.0|425.8
3665,372.3|373.1
3666,434.5|323.5
3667,344.4|404.7
3668,258.8|290.9
3669,273.8|502.8
3670,417.5|387.8
3671,475.7|522.2
3672,564.7|515.3
3673,464.0|514.5
3674,422.9|291.9
3675,574.2|294.9
3676,224.3|483.9
3677,586.7|488.3
3678,290.7|437.4
3679,368.5|461.1
3680,406.7|446.7
3681,534.6|279.2
3682,274.1|538.6
3683,411.5|370.5
3684,353.0|394.1
3685,349.6|334.6
3686,544.2|461.3
3687,464.4|550.6
3688,451.2|477.1
3689,371.0|594.3
3690,594.5|415.8
3691,461.9|284.1
3692,570.7|595.5
3693,227.1|269.9
3694,544.9|296.5
3695,583.7|515.6
3696,271.4|500.1
3697,431.7|451.6
3698,530.3|436.9
3699,541.5|280.6
3700,434.7|408.0
3701,438.8|500.8
3702,368.5|220.5
3703,437.1|403.6
3704,446.1|531.7
3705,210.8|344.1
3706,443.9|466.0
3707,217.1|592.5
3708,466.3|551.8
3709,515.5|442.7
3710,233.3|334.6
3711,468.4|332.2
3712,204.0|578.7
3713,204.1|509.8
3714,271.7|377.6
3715,594.7|425.0
3716,365.8|528.4
3717,422.7|462.2
3718,568.3|266.7
3719,393.9|464.7
3720,339.8|585.3
3721,595.5|428.3
3722,207.8|225.0
3723,522.2|454.9
3724,374.8|419.4
3725,479.5|502.2
3726,472.0|223.5
3727,226.5|513.5
3728,388.3|274.1
3729,568.6|548.0
3730,359.7|532.0
3731,539.7|346.3
3732,426.3|469.6
3733,255.1|241.8
3734,374.2|363.2
3735,555.0|373.3
3736,260.8|276.0
3737,544.3|508.5
3738,389.5|469.3
3739,592.7|268.0
3740,411.6|363.6
3741,454.9|591.1
3742,273.7|565.7
3743,544.3|426.8
3744,260.7|249.1
3745,242.0|495.0
3746,294.7|437.8
3747,229.5|268.6
3748,470.0|324.3
3749,412.4|317.8
3750,214.0|583.6
3751,466.7|569.0
3752,232.3|291.1
3753,555.4|588.8
3754,547.4|288.4
3755,460.4|490.7
3756,209.0|299.6
3757,388.8|583.4
3758,449.7|494.2
3759,338.7|341.5
3760,274.6|562.1
3761,213.5|281.5
3762,501.5|489.1
3763,467.8|204.7
3764,354.1|455.6
3765,472.4|297.6
3766,530.7|510.8
3767,375.6|232.4
3768,399.7|412.0
3769,257.4|281.8
3770,366.3|434.4
3771,272.6|212.6
3772,592.1|424.4
3773,387.0|361.1
3774,521.9|483.2
3775,433.7|503.4
3776,456.4|441.3
3777,575.0|417.6
3778,269.1|352.8
3779,593.1|388.6
3780,260.6|214.4
3781,250.3|414.3
3782,545.0|532.3
3783,223.7|316.5
3784,265.3|290.0
3785,397.5|594.4
3786,209.4|468.4
3787,453.5|320.4
3788,280.9|536.5
3789,417.0|503.1
3790,276.2|451.9
3791,253.3|391.1
3792,461.4|211.0
3793,458.1|331.2
3794,256.4|220.0
3795,534.5|509.1
3796,562.8|294.3
3797,528.7|332.3
3798,532.4|593.3
3799,406.1|369.4
3800,458.5|435.9
3801,388.0|274.8
3802,210.3|576.2
3803,288.5|420.7
3804,474.7|467.8
3805,430.4|366.2
3806,249.3|326.5
3807,435.8|384.5
3808,534.7|453.6
3809,220.5|495.2
3810,324.4|338.2
3811,364.0|444.6
3812,397.6|587.2
3813,226.4|327.4
3814,540.1|592.4
3815,411.6|370.7
3816,217.3|448.6
3817,368.0|331.2
3818,289.2|336.0
3819,517.3|467.4
3820,207.3|582.2
3821,348.4|559.0
3822,558.2|451.9
3823,339.5|237.7
3824,412.1|384.7
3825,350.2|512.7
3826,544.1|307.4
3827,258.0|538.0
3828,344.7|417.6
3829,304.2|351.8
3830,557.7|586.6
3831,403.5|440.9
3832,293.5|370.5
3833,260.5|230.2
3834,291.1|424.2
3835,293.6|574.9
3836,585.3|450.0
3837,479.0|344.5
3838,470.9|236.7
3839,290.9|335.4
3840,437.0|224.6
3841,465.6|288.0
3842,229.0|439.5
3843,395.8|534.1
3844,582.6|223.3
3845,432.7|370.6
3846,594.4|346.4
3847,345.2|239.5
3848,575.1|350.2
3849,286.5|545.5
3850,375.1|226.3
3851,446.1|593.5
3852,389.0|394.4
3853,588.6|451.4
3854,431.9|462.8
3855,549.3|379.2
3856,479.3|337.4
3857,291.6|517.7
3858,380.1|238.4
3859,345.5|371.3
3860,596.5|237.1
3861,420.2|588.3
3862,430.2|568.8
3863,358.1|434.2
3864,347.0|260.8
3865,476.5|432.6
3866,283.0|322.2
3867,583.1|551.0
3868,535.3|298.1
3869,533.1|342.6
3870,589.2|277.1
3871,434.0|399.4
3872,455.0|538.8
3873,573.5|513.3
3874,413.8|273.4
3875,269.2|366.5
3876,285.1|244.9
3877,583.6|540.6
3878,440.4|313.4
3879,339.2|248.1
3880,349.8|355.9
3881,279.6|472.4
3882,220.7|309.9
3883,452.5|430.8
3884,520.7|500.4
3885,343.2|217.3
3886,378.0|484.0
3887,243.9|371.5
3888,374.1|216.6
3889,212.7|507.8
3890,378.5|393.8
3891,525.2|412.9
3892,252.0|557.4
3893,541.1|290.8
3894,220.3|206.1
3895,342.1|513.8
3896,388.9|279.0
3897,427.4|562.4
3898,298.4|319.8
3899,342.2|407.2
3900,447.8|487.5
3901,203.6|458.0
3902,471.1|262.4
3903,253.0|222.9
3904,255.9|316.2
3905,584.0|333.1
3906,470.2|468.3
3907,532.5|333.0
3908,455.0|464.0
3909,403.7|490.0
3910,291.3|429.7
3911,306.9|419.9
3912,276.7|425.1
3913,377.4|561.4
3914,356.8|579.7
3915,434.1|298.8
3916,550.7|474.3
3917,451.9|227.9
3918,228.7|361.9
3919,440.8|595.1
3920,466.8|300.0
3921,336.2|408.1
3922,505.8|469.9
3923,322.2|396.3
3924,453.3|391.3
3925,534.8|355.5
3926,203.4|312.4
3927,474.5|490.0
3928,245.2|501.3
3929,410.2|528.9
3930,458.9|431.0
3931,570.7|509.0
3932,256.1|435.8
3933,219.5|299.7
3934,560.8|277.2
3935,571.8|523.3
3936,254.1|557.8
3937,368.0|286.6
3938,398.1|530.9
3939,478.7|345.3
3940,532.8|429.8
3941,256.7|548.2
3942,451.8|371.3
3943,444.3|367.9
3944,469.5|462.3
3945,315.6|355.8
3946,586.0|402.2
3947,427.3|374.8
3948,263.0|220.4
3949,232.5|454.9
3950,578.2|330.4
3951,413.9|264.7
3952,248.4|307.4
3953,338.4|551.6
3954,525.2|461.3
3955,470.6|357.7
3956,428.8|244.7
3957,218.2|462.5
3958,364.6|254.4
3959,405.4|207.9
3960,465.1|319.8
3961,394.7|360.7
3962,474.9|354.3
3963,405.1|209.3
3964,518.5|537.3
3965,481.6|324.4
3966,376.3|222.5
3967,341.1|377.5
3968,595.8|561.2
3969,545.8|541.3
3970,414.0|508.3
3971,251.1|473.6
3972,469.3|249.9
3973,544.2|507.4
3974,449.3|584.6
3975,284.7|450.8
3976,373.3|521.5
3977,356.2|451.2
3978,534.6|282.4
3979,248.1|416.9
3980,540.4|249.3
3981,437.3|337.2
3982,562.3|272.5
3983,539.6|580.9
3984,386.7|289.3
3985,355.1|278.5
3986,406.3|296.5
3987,544.8|436.4
3988,588.5|551.6
3989,424.6|464.7
3990,587.2|489.5
3991,440.0|501.7
3992,358.9|542.9
3993,331.0|335.7
3994,467.0|253.2
3995,204.5|250.7
3996,538.6|541.7
3997,240.3|509.1
3998,407.1|533.9
3999,385.7|330.4
4000,580.1|591.3
4001,359.8|338.2
4002,269.3|549.9
4003,251.4|563.4
4004,582.6|309.7
4005,222.6|505.7
4006,445.3|365.7
4007,297.7|394.2
4008,381.6|223.8
4009,532.8|510.3
4010,249.9|342.0
4011,280.4|282.2
4012,453.0|423.2
4013,282.1|277.6
4014,211.3|501.8
4015,432.9|389.2
4016,497.1|456.8
4017,384.9|296.6
4018,234.6|579.7
4019,233.5|421.1
4020,514.6|533.1
4021,250.8|562.2
4022,563.3|567.5
4023,259.2|367.8
4024,445.1|427.5
4025,320.5|398.7
4026,575.3|554.5
4027,538.1|265.3
4028,297.3|378.0
4029,358.9|224.8
4030,366.5|587.2
4031,389.5|292.0
4032,364.1|443.4
4033,372.9|215.2
4034,346.7|403.1
4035,404.5|539.3
4036,470.2|528.9
4037,579.9|479.3
4038,281.5|364.9
4039,337.1|246.9
4040,418.0|416.9
4041,370.3|594.0
4042,305.8|380.4
4043,536.2|337.0
4044,216.8|466.7
4045,244.8|551.3
4046,584.2|364.8
4047,480.9|281.8
4048,534.8|483.0
4049,476.6|487.1
4050,447.8|492.0
4051,467.0|269.2
4052,445.7|371.0
4053,443.1|418.3
4054,392.4|510.9
4055,374.3|422.8
4056,416.2|589.9
4057,380.9|274.5
4058,358.5|465.3
4059,477.9|353.3
4060,424.0|544.1
4061,453.6|268.8
4062,585.2|265.6
4063,342.0|411.3
4064,376.8|341.2
4065,281.0|329.2
4066,461.6|408.6
4067,425.1|365.3
4068,431.1|213.5
4069,465.4|387.8
4070,444.7|314.1
4071,589.2|472.9
4072,296.7|421.8
4073,513.0|518.3
4074,219.9|483.4
4075,463.4|454.0
4076,240.9|343.4
4077,456.2|589.1
4078,256.3|367.9
4079,441.4|306.4
4080,544.8|422.2
4081,465.3|257.3
4082,409.5|216.7
4083,258.1|282.5
4084,431.2|564.6
4085,581.4|337.2
4086,343.0|363.8
4087,285.3|370.0
4088,260.4|407.1
4089,427.9|211.1
4090,571.7|592.2
4091,437.1|250.0
4092,346.5|208.5
4093,514.4|458.2
4094,244.1|431.2
4095,430.0|400.1
4096,392.2|292.0
4097,279.1|592.8
4098,247.2|588.2
4099,494.6|285.9
4100,421.4|300.5
4101,592.6|561.2
4102,382.1|586.5
4103,582.9|506.1
4104,210.6|304.2
4105,375.6|527.2
4106,225.2|345.2
4107,290.7|363.3
4108,479.2|361.7
4109,353.7|442.6
4110,260.6|488.3
4111,365.4|214.1
4112,208.7|286.2
4113,531.6|532.1
4114,535.0|277.9
4115,593.3|558.8
4116,272.9|376.6
4117,221.4|592.8
4118,212.8|206.9
4119,340.2|404.2
4120,414.7|562.0
4121,576.8|412.2
4122,338.3|558.4
4123,227.3|539.6
4124,422.6|211.3
4125,471.2|310.6
4126,582.8|445.4
4127,577.6|450.5
4128,388.4|476.5
4129,408.2|413.2
4130,263.3|286.6
4131,255.7|228.3
4132,381.4|477.7
4133,594.6|466.0
4134,375.7|212.8
4135,244.6|360.5
4136,408.0|548.3
4137,234.4|400.5
4138,309.3|421.5
4139,477.0|358.4
4140,579.6|380.7
4141,342.5|376.5
4142,443.7|422.9
4143,217.9|388.5
4144,409.9|387.8
4145,431.5|386.5
4146,573.3|302.4
4147,251.4|576.8
4148,553.6|238.0
4149,214.1|463.1
4150,283.7|485.7
4151,439.6|343.8
4152,445.8|390.7
4153,294.0|429.3
4154,430.0|581.8
4155,523.9|343.9
4156,234.3|376.2
4157,511.9|482.8
4158,362.5|355.8
4159,544.8|264.9
4160,598.0|474.9
4161,460.8|256.5
4162,562.8|561.0
4163,221.3|448.8
4164,296.3|340.7
4165,595.0|582.8
4166,476.8|345.1
4167,304.6|324.4
4168,374.8|384.1
4169,454.3|484.5
4170,284.4|596.0
4171,447.5|269.3
4172,574.2|439.7
4173,227.1|341.2
4174,436.1|511.2
4175,370.4|368.5
4176,542.7|580.9
